476.69,410.45,-30.709,-42.2
477.96,410.96,-30.709,-42.36
479.24,411.47,-30.709,-42.52
480.53,411.99,-30.709,-42.68
481.83,412.51,-30.709,-42.84
483.13,413.04,-30.709,-43
484.44,413.57,-30.709,-43.16
485.75,414.1,-30.709,-43.32
487.08,414.64,-30.709,-43.48
488.4,415.19,-30.709,-43.64
489.74,415.74,-30.709,-43.8
491.09,416.29,-30.709,-43.96
492.44,416.85,-30.709,-44.12
493.79,417.41,-30.709,-44.28
495.16,417.98,-30.709,-44.44
496.53,418.55,-30.709,-44.6
497.91,419.13,-30.709,-44.76
499.3,419.71,-30.709,-44.92
0,409.05,-29.379,45
1.3924,408.49,-29.379,44.84
2.777,407.94,-29.379,44.68
4.1541,407.4,-29.379,44.52
5.5236,406.86,-29.379,44.36
6.8856,406.32,-29.379,44.2
8.2403,405.79,-29.379,44.04
9.5876,405.27,-29.379,43.88
10.928,404.74,-29.379,43.72
12.261,404.23,-29.379,43.56
13.587,403.71,-29.379,43.4
14.906,403.2,-29.379,43.24
16.218,402.7,-29.379,43.08
17.523,402.2,-29.379,42.92
18.821,401.7,-29.379,42.76
20.113,401.21,-29.379,42.6
21.398,400.72,-29.379,42.44
22.677,400.23,-29.379,42.28
23.949,399.75,-29.379,42.12
25.215,399.28,-29.379,41.96
26.474,398.8,-29.379,41.8
27.727,398.33,-29.379,41.64
28.974,397.87,-29.379,41.48
30.215,397.4,-29.379,41.32
31.45,396.95,-29.379,41.16
32.678,396.49,-29.379,41
33.901,396.04,-29.379,40.84
35.118,395.59,-29.379,40.68
36.329,395.15,-29.379,40.52
37.534,394.71,-29.379,40.36
38.734,394.27,-29.379,40.2
39.927,393.84,-29.379,40.04
41.116,393.41,-29.379,39.88
42.299,392.98,-29.379,39.72
43.476,392.56,-29.379,39.56
44.648,392.14,-29.379,39.4
45.814,391.73,-29.379,39.24
46.975,391.31,-29.379,39.08
48.131,390.9,-29.379,38.92
49.282,390.5,-29.379,38.76
50.428,390.09,-29.379,38.6
51.568,389.69,-29.379,38.44
52.704,389.3,-29.379,38.28
53.834,388.9,-29.379,38.12
54.96,388.51,-29.379,37.96
56.08,388.13,-29.379,37.8
57.196,387.74,-29.379,37.64
58.307,387.36,-29.379,37.48
59.413,386.98,-29.379,37.32
60.515,386.61,-29.379,37.16
61.611,386.23,-29.379,37
62.704,385.87,-29.379,36.84
63.791,385.5,-29.379,36.68
64.875,385.14,-29.379,36.52
65.953,384.77,-29.379,36.36
67.028,384.42,-29.379,36.2
68.098,384.06,-29.379,36.04
69.163,383.71,-29.379,35.88
70.224,383.36,-29.379,35.72
71.281,383.01,-29.379,35.56
72.334,382.67,-29.379,35.4
73.383,382.33,-29.379,35.24
74.427,381.99,-29.379,35.08
75.468,381.65,-29.379,34.92
76.504,381.32,-29.379,34.76
77.537,380.99,-29.379,34.6
78.565,380.66,-29.379,34.44
79.589,380.34,-29.379,34.28
80.61,380.01,-29.379,34.12
81.627,379.69,-29.379,33.96
82.64,379.37,-29.379,33.8
83.649,379.06,-29.379,33.64
84.654,378.75,-29.379,33.48
85.656,378.44,-29.379,33.32
86.654,378.13,-29.379,33.16
87.648,377.82,-29.379,33
88.639,377.52,-29.379,32.84
89.626,377.22,-29.379,32.68
90.61,376.92,-29.379,32.52
91.59,376.62,-29.379,32.36
92.567,376.33,-29.379,32.2
93.54,376.04,-29.379,32.04
94.51,375.75,-29.379,31.88
95.476,375.46,-29.379,31.72
96.439,375.18,-29.379,31.56
97.399,374.9,-29.379,31.4
98.356,374.62,-29.379,31.24
99.309,374.34,-29.379,31.08
100.26,374.06,-29.379,30.92
101.21,373.79,-29.379,30.76
102.15,373.52,-29.379,30.6
103.09,373.25,-29.379,30.44
104.03,372.98,-29.379,30.28
104.96,372.72,-29.379,30.12
105.9,372.46,-29.379,29.96
106.82,372.2,-29.379,29.8
107.75,371.94,-29.379,29.64
108.67,371.68,-29.379,29.48
109.59,371.43,-29.379,29.32
110.51,371.17,-29.379,29.16
111.42,370.92,-29.379,29
112.33,370.68,-29.379,28.84
113.24,370.43,-29.379,28.68
114.15,370.19,-29.379,28.52
115.05,369.94,-29.379,28.36
115.95,369.7,-29.379,28.2
116.85,369.47,-29.379,28.04
117.74,369.23,-29.379,27.88
118.64,368.99,-29.379,27.72
119.53,368.76,-29.379,27.56
120.41,368.53,-29.379,27.4
121.3,368.3,-29.379,27.24
122.18,368.08,-29.379,27.08
123.06,367.85,-29.379,26.92
123.93,367.63,-29.379,26.76
124.81,367.41,-29.379,26.6
125.68,367.19,-29.379,26.44
126.55,366.97,-29.379,26.28
127.42,366.76,-29.379,26.12
128.28,366.54,-29.379,25.96
129.15,366.33,-29.379,25.8
130.01,366.12,-29.379,25.64
130.86,365.91,-29.379,25.48
131.72,365.71,-29.379,25.32
132.57,365.5,-29.379,25.16
133.42,365.3,-29.379,25
134.27,365.1,-29.379,24.84
135.12,364.9,-29.379,24.68
135.96,364.7,-29.379,24.52
136.81,364.5,-29.379,24.36
137.65,364.31,-29.379,24.2
138.48,364.11,-29.379,24.04
139.32,363.92,-29.379,23.88
140.15,363.73,-29.379,23.72
140.99,363.55,-29.379,23.56
141.82,363.36,-29.379,23.4
142.64,363.18,-29.379,23.24
143.47,362.99,-29.379,23.08
144.29,362.81,-29.379,22.92
145.11,362.63,-29.379,22.76
145.94,362.45,-29.379,22.6
146.75,362.28,-29.379,22.44
147.57,362.1,-29.379,22.28
148.38,361.93,-29.379,22.12
149.2,361.76,-29.379,21.96
150.01,361.59,-29.379,21.8
150.82,361.42,-29.379,21.64
151.62,361.25,-29.379,21.48
152.43,361.09,-29.379,21.32
153.23,360.92,-29.379,21.16
154.03,360.76,-29.379,21
154.83,360.6,-29.379,20.84
155.63,360.44,-29.379,20.68
156.43,360.28,-29.379,20.52
157.22,360.13,-29.379,20.36
158.02,359.97,-29.379,20.2
158.81,359.82,-29.379,20.04
159.6,359.67,-29.379,19.88
160.39,359.52,-29.379,19.72
161.18,359.37,-29.379,19.56
161.96,359.22,-29.379,19.4
162.75,359.07,-29.379,19.24
163.53,358.93,-29.379,19.08
164.31,358.79,-29.379,18.92
165.09,358.64,-29.379,18.76
165.87,358.5,-29.379,18.6
166.64,358.36,-29.379,18.44
167.42,358.23,-29.379,18.28
168.19,358.09,-29.379,18.12
168.96,357.96,-29.379,17.96
169.73,357.82,-29.379,17.8
170.5,357.69,-29.379,17.64
171.27,357.56,-29.379,17.48
172.04,357.43,-29.379,17.32
172.8,357.3,-29.379,17.16
173.57,357.18,-29.379,17
174.33,357.05,-29.379,16.84
175.09,356.93,-29.379,16.68
175.85,356.81,-29.379,16.52
176.61,356.69,-29.379,16.36
177.37,356.57,-29.379,16.2
178.12,356.45,-29.379,16.04
178.88,356.33,-29.379,15.88
179.63,356.22,-29.379,15.72
180.39,356.1,-29.379,15.56
181.14,355.99,-29.379,15.4
181.89,355.88,-29.379,15.24
182.64,355.77,-29.379,15.08
183.39,355.66,-29.379,14.92
184.13,355.55,-29.379,14.76
184.88,355.44,-29.379,14.6
185.62,355.34,-29.379,14.44
186.37,355.23,-29.379,14.28
187.11,355.13,-29.379,14.12
187.85,355.03,-29.379,13.96
188.59,354.93,-29.379,13.8
189.33,354.83,-29.379,13.64
190.07,354.73,-29.379,13.48
190.81,354.64,-29.379,13.32
191.55,354.54,-29.379,13.16
192.28,354.45,-29.379,13
193.02,354.36,-29.379,12.84
193.75,354.27,-29.379,12.68
194.48,354.18,-29.379,12.52
195.22,354.09,-29.379,12.36
195.95,354,-29.379,12.2
196.68,353.91,-29.379,12.04
197.41,353.83,-29.379,11.88
198.14,353.74,-29.379,11.72
198.86,353.66,-29.379,11.56
199.59,353.58,-29.379,11.4
200.32,353.5,-29.379,11.24
201.04,353.42,-29.379,11.08
201.77,353.34,-29.379,10.92
202.49,353.27,-29.379,10.76
203.21,353.19,-29.379,10.6
203.94,353.12,-29.379,10.44
204.66,353.04,-29.379,10.28
205.38,352.97,-29.379,10.12
206.1,352.9,-29.379,9.96
206.82,352.83,-29.379,9.8
207.54,352.76,-29.379,9.64
208.25,352.7,-29.379,9.48
208.97,352.63,-29.379,9.32
209.69,352.57,-29.379,9.16
210.4,352.5,-29.379,9
211.12,352.44,-29.379,8.84
211.83,352.38,-29.379,8.68
212.55,352.32,-29.379,8.52
213.26,352.26,-29.379,8.36
213.97,352.2,-29.379,8.2
214.69,352.14,-29.379,8.04
215.4,352.09,-29.379,7.88
216.11,352.03,-29.379,7.72
216.82,351.98,-29.379,7.56
217.53,351.93,-29.379,7.4
218.24,351.88,-29.379,7.24
218.95,351.83,-29.379,7.08
219.66,351.78,-29.379,6.92
220.37,351.73,-29.379,6.76
221.07,351.69,-29.379,6.6
221.78,351.64,-29.379,6.44
222.49,351.6,-29.379,6.28
223.19,351.55,-29.379,6.12
223.9,351.51,-29.379,5.96
224.61,351.47,-29.379,5.8
225.31,351.43,-29.379,5.64
226.02,351.39,-29.379,5.48
